New_Strength,Price_GridCI_Pearson,Status
0.9207424781943769,0.2838866090669524,1
0.9214050624933856,0.3036871068336415,1
0.9225664670471285,0.3239477355336418,1
0.9237593058946856,0.33252532390166106,1
0.925211299863191,0.34271476173900395,1
0.9259233564548066,0.3466731648359815,1
0.92683133963325,0.35126586158542655,1
0.927457717470954,0.35390776736300444,1
0.9281054993351582,0.35688043951641524,1
0.9283711148369598,0.35729695738504813,1
0.9282301146440473,0.3555992010855529,1
0.9280245562826115,0.3507850871800523,1
0.9279687631959403,0.34965508512563415,1
0.9276095597728046,0.3523875684760944,1
0.92750406449965,0.35840883320315514,1
0.9277755609788461,0.3619297840808868,1
0.9277492697102037,0.3682571206722191,1
0.9279609721985587,0.3729644170491406,1
0.9281390023123539,0.3769674042706962,1
0.9282972520690012,0.3811354566424997,1
0.9283929078197628,0.3840724390016067,1
0.928451170215552,0.3861600406418924,1
0.9287393481316593,0.38615136988517773,1
0.9283328139625564,0.3826804087944511,1
0.9283113413330211,0.38140999387498087,1
0.9283027785783189,0.37973971203579715,1
0.9284595086295265,0.37965793747698307,1
0.9280204255906056,0.3768492808923536,1
0.9277122359341377,0.37475309354429265,1
0.9271822306611492,0.3714256045875191,1
0.925922095031616,0.3599211532807709,1
0.9302523853169953,0.3471072691153349,1
0.9369153410327578,0.335677065828709,1
0.9448345293478314,0.32308709197716295,1
0.9477779563623555,0.3024709046275376,1
0.9499043472666724,0.29206974560917764,1
0.9490260669188771,0.27967706499855616,1
0.9482137284839985,0.2861187290608805,1
0.9474441537468992,0.29017994026782457,1
0.9469201764829898,0.30123166533903534,1
0.9466203279227998,0.3295655778157985,1
0.9464971574688454,0.36934488682139743,1
0.9463171355797332,0.4010370050077653,1
0.946110746615301,0.4246638155360978,1
0.9456345853674113,0.43395402436142305,1
0.9452822933539322,0.44114527076846316,1
0.9479729246828862,0.42856598582564703,1
0.9541573589857687,0.4329594879823915,1
0.9611844559462941,0.4478030615223364,1
0.9666514819389603,0.4648374731194904,1
0.9751793980698766,0.5061089234185943,1
