chlor_strength,ammonia_strength
0.97855618387343,0.970801873415174
0.9789063416445222,0.9706249190245035
0.9792997041102494,0.9706402163884649
0.979206456441291,0.9705110345676484
0.9790190516373636,0.9702959934963712
0.979025765672744,0.9703036543316041
0.978941452754457,0.9702547524580365
0.9789165901147139,0.9702496964471581
0.9787774538040122,0.9702937852359805
0.9787076447877698,0.9703377147833696
0.9791357309793447,0.9641759031546764
0.97949564131873,0.9639199361520612
0.9802352909722398,0.9639717384619089
0.9808304334711346,0.9639798372560604
0.9815731196374158,0.9637137195803704
0.9817889549609705,0.9632772833775463
0.9820777630222401,0.9636812830165508
0.9821790587764758,0.9640317502820449
0.9811972715984992,0.9641561759860768
0.9797902927141022,0.9647070066925488
0.9727112108245187,0.9607110486621038
0.9718080916774534,0.9473718863134338
0.9720147616774153,0.9440620071561928
0.9723420465881483,0.942599181357659
0.9723826944571835,0.9430655654983184
0.9721492683805479,0.9432695622094851
0.9721471360787111,0.9437021777483203
0.9722486098638865,0.9439746062714163
0.9724199921599828,0.9443888796903013
0.9724486620513515,0.9448693245390469
0.9724531873185025,0.9453215158700932
0.9725683121490556,0.9461209872773362
0.9726883471015004,0.9467202541970021
0.9729198275522781,0.9469185459027186
0.972929919247115,0.9471085771022539
0.9732373489397593,0.9472203985378399
0.970132947733314,0.9474745170713068
0.9648605256467939,0.9469779608768105
0.9601130132445589,0.9469551288837642
0.9558759047097619,0.9467392131854555
0.9522891226270225,0.9467037334639168
0.9519959279035678,0.9467007128548794
0.9521305329608415,0.947407769525787
0.9523246900521154,0.9473467652669285
0.9528356120139776,0.9482852321534847
0.9537063110834955,0.9500701981631559
0.9541304335182414,0.95029405520491
0.95468126700585,0.950179682330241
0.9548132345464349,0.9499973446133394
0.9552732193459204,0.9495704400576239
0.955434438745939,0.9493155879559587
0.9559983295556764,0.948782785189961
0.9564230590074033,0.9487342157002756
0.9566557116239706,0.9483886062753741
0.957113750935954,0.9483552160170559
0.9576493988027954,0.9481271227301487
0.9584431300012817,0.9476531479195772
0.9591887426955468,0.9469786172100683
0.9597154872445224,0.94972692545537
0.959969243964546,0.9498903576401252
0.9603454979045674,0.9495321850465743
0.9606637019532818,0.9489355862611513
0.9610431631289834,0.9489499167985582
0.9610663520186531,0.9487850501454588
0.9610221665939045,0.9483772733006517
0.9611586495269879,0.9481008470802227
0.9611368844290586,0.9478007401474005
0.9611174724066979,0.9474446439460698
0.9632707355704258,0.9508421503013096
0.96310840394243,0.9682545000772893
0.9625243689742252,0.977187804237457
0.9619524035820473,0.9845933516409511
0.961382156692212,0.9850326127467217
0.9612715952836912,0.985057838488455
